dataset_id,scientific_name,common_name,site_name,colony_name,lat_colony,lon_colony,device_type,bird_id,track_id,original_track_id,age,sex,breed_stage,breed_status,date_gmt,time_gmt,latitude,longitude,equinox,argos_quality
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-14,15:59:00,-63.75,116.36,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-14,17:48:00,-61.61,89.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-14,18:46:00,-60.78,74.49,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-15,00:48:00,-64.31,164,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-15,03:29:00,-39.68,123.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-15,04:15:00,-63.94,112.25,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-15,06:03:00,-62.24,85.26,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-15,06:49:00,-60.12,73.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-15,12:44:00,-64.87,165.14,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-15,15:20:00,-39.48,126.15,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-15,16:24:00,-64.26,110.15,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-15,18:42:00,-60.41,75.78,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-15,18:56:00,-59.66,72.28,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-16,01:02:00,-64.93,160.79,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-16,03:17:00,-40.03,126.92,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-16,04:39:00,-64.15,106.55,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-16,06:44:00,-59.29,75.17,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-16,07:01:00,-59.44,70.92,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-16,13:28:00,-64.41,154.19,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-16,15:20:00,-38.35,126.19,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-16,16:44:00,-64.54,105.32,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-16,18:24:00,-60.98,80.2,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-16,18:50:00,-60.63,73.7,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-17,01:30:00,-63.95,153.71,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-17,03:40:00,-39.6,128.5,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-17,04:52:00,-64.43,103.22,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-17,06:23:00,-61.27,80.34,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-17,06:54:00,-60.84,72.85,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-17,13:33:00,-63.78,152.86,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-17,15:00:00,-40.85,131.24,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-17,17:05:00,-64,99.87,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-17,18:42:00,-59.74,75.74,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-17,18:44:00,-61.74,75.37,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-18,01:49:00,-63.74,149.01,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-18,03:22:00,-42.1,125.64,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-18,05:22:00,-63.96,95.77,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-18,06:51:00,-59.31,73.39,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-18,07:02:00,-62.07,70.77,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-18,13:48:00,-64.44,149.28,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-18,15:19:00,-43.35,126.54,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-18,16:48:00,-66.09,104.42,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-18,18:40:00,-60.78,76.3,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-18,19:19:00,-62.09,66.55,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-19,01:52:00,-64.33,148.44,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-19,02:48:00,-44.59,134.31,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-19,05:25:00,-66.26,95.19,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-19,06:41:00,-60.92,76.07,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-19,07:14:00,-61.57,67.7,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-19,13:56:00,-64.15,147.21,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-19,14:49:00,-45.84,133.97,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-19,17:30:00,-66.93,93.97,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-19,18:38:00,-61.06,76.85,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-19,19:30:00,-59.89,63.73,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-20,02:01:00,-63.99,146.12,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-20,02:38:00,-47.09,136.99,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-20,05:12:00,-66.78,98.38,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-20,06:47:00,-61.23,74.5,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-20,07:49:00,-59.8,59.13,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-20,14:05:00,-63.92,145.15,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-20,14:41:00,-48.34,136.02,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-20,16:50:00,-66.77,104.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-20,19:03:00,-60.6,70.66,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-20,19:09:00,-63.48,69.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-21,02:01:00,-63.72,146.05,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-21,02:33:00,-47.21,138.3,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-21,04:50:00,-66.69,104.06,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-21,07:04:00,-60.23,70.56,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-21,07:30:00,-63.94,63.82,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-21,14:20:00,-47.67,141.46,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-21,14:28:00,-61.98,139.46,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-21,16:52:00,-66.53,103.46,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-21,18:36:00,-61.98,77.34,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-21,19:22:00,-65.04,65.97,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-22,02:17:00,-48.34,142.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-22,02:38:00,-61.66,136.87,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-22,04:57:00,-66.44,102.25,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-22,06:39:00,-62.29,76.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-22,07:10:00,-64.93,69,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-22,14:28:00,-62.71,139.52,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-22,14:34:00,-45.04,138.02,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-22,16:57:00,-66.41,102.28,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-22,18:50:00,-61.53,74.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-22,19:13:00,-64.19,68.29,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-23,02:20:00,-62.63,141.43,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-23,02:28:00,-42.61,139.56,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-23,05:04:00,-66.31,100.44,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-23,06:58:00,-61.41,72.07,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-23,07:37:00,-64.22,62.32,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-23,14:15:00,-62.42,142.84,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-23,14:40:00,-38.6,136.59,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-23,17:04:00,-66.33,100.47,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-23,18:52:00,-62.1,73.6,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-23,19:08:00,-65.75,69.6,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-24,02:23:00,-62.43,140.87,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-24,02:58:00,-39.47,132.13,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-24,04:55:00,-66.22,102.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-24,06:47:00,-62.02,74.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-24,06:57:00,-65.67,72.39,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-24,14:26:00,-62.57,140.16,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-24,15:01:00,-42.02,131.29,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-24,17:03:00,-65.8,100.92,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-24,18:35:00,-62.31,77.8,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-24,19:01:00,-65.22,71.55,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-25,02:32:00,-62.52,138.7,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-25,03:00:00,-41.27,131.82,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-25,05:15:00,-65.7,97.83,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-25,06:24:00,-62.23,80.71,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-25,06:48:00,-65.09,74.59,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-25,14:33:00,-62.65,138.48,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-25,14:57:00,-41.29,132.49,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-25,17:18:00,-65.78,97.24,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-25,18:16:00,-61.9,82.87,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-25,18:59:00,-64.29,72,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-26,02:41:00,-62.63,136.4,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-26,03:03:00,-42.2,130.9,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-26,05:11:00,-65.68,99.16,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-26,06:43:00,-62.24,76.16,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-26,06:47:00,-64.09,74.91,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-26,14:46:00,-46.35,135.44,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-26,14:53:00,-62.41,133.69,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-11-26,17:01:00,-65.61,101.57,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-26,18:11:00,-64.46,84.07,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-26,18:33:00,-64.07,78.45,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-11-27,02:46:00,-47.74,135.35,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-11-27,02:56:00,-62.21,132.85,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-11-27,05:55:00,-64.41,88.24,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-11-27,06:43:00,-64.11,76.12,no,
